0,0,0,0,0,0,0,0,0,0
153,153,72,165,138,153,102,72,72,72
9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
15,15,10,18,13,15,11,10,10,10
22,22,11,27,18,22,14,11,11,11
28,28,11,31,23,28,17,11,11,11
30,30,10,31,27,30,18,10,10,10
26,26,9,26,25,26,16,9,9,9
16,16,7,16,16,16,11,7,7,7
6,6,4,6,6,6,5,4,4,4
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

