0,0,0,0,0,0,0,0,0,0
102,72,138,70,105,102,102,72,102,138
9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
12,10,13,11,14,12,11,10,11,13
15,11,18,11,17,15,14,11,14,18
17,11,23,10,17,17,17,11,17,23
17,10,27,9,16,17,18,10,18,27
15,9,25,8,15,15,16,9,16,25
11,7,16,7,11,11,11,7,11,16
5,4,6,4,5,5,5,4,5,6
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

