6,5,5,5,6,5,5
40661,37826,37454,36751,39390,37793,36600
0,0,0,0,0,0,0
20,20,20,20,20,20,20
83,86,87,89,84,87,86
377,401,411,427,385,410,400
1605,1704,1760,1839,1643,1749,1686
5674,5818,5993,6190,5761,5941,5672
14261,13677,13793,13734,14103,13764,13120
18526,16045,15336,14416,17302,15760,15540
115,75,54,36,92,62,76
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

